recipientsCount,responses,packaging,personality,feedback,timestamp
1,"[{'gender': 'Male', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Other'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Handmade & Crafted'], 'edibleQuantity': 1, 'flavours': {'Brownie': 'Classic Fudge'}, 'foodItems': ['Brownie'], 'ediblePrice': '5000–6000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:30:42.517000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '7000–10,000 PKR'}, {'type': 'Bag/Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Black', 'walletPrice': '5000–10,000 PKR', 'walletStyle': 'Handbags'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '4', 'experiencePreference': '3', 'handmadePreference': '5', 'budgetFlexibility': '4', 'stylePreference': 3, 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 21:52:50.976000+00:00
1,"[{'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Anniversary'], 'ageGroup': '16–20', 'gifts': [{'type': 'Bag/Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Black', 'walletPrice': '10,000–15,000 PKR', 'walletStyle': 'Tote bags'}], 'relationship': 'Spouse', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ""Everything's good""}",2026-04-08 07:38:00.464000+00:00
3,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'quantity': 1, 'jewelryStyle': 'Necklace', 'jewelryPrice': 'More than 5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '1–3 year', 'id': 2, 'occasion': ['Birthday'], 'ageGroup': '25–35', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000–7000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '1–3 year', 'id': 3, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Funny & Lighthearted'], 'jewelryColor': 'Gold', 'quantity': 1, 'jewelryStyle': 'Chokr', 'jewelryPrice': '3000–4000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '5', 'experiencePreference': 3, 'handmadePreference': '3', 'budgetFlexibility': 3, 'stylePreference': '3', 'surpriseReaction': '3', 'connectionImportance': '5', 'noteImportance': '4', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': 3, 'uniqueGiftValue': '4', 'practicalOverSentimental': '3'}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-08 07:40:13.981000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Anniversary'], 'ageGroup': '20–25', 'gifts': [{'type': 'Makeup Products', 'preferredStyle': ['Handmade & Crafted'], 'makeupPrice': '5000–6000 PKR', 'makeupItem': 'Face Mask (skincare)'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-14 10:32:54.797000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Chocolates': 'Milk Chocolate'}, 'foodItems': ['Chocolates'], 'ediblePrice': '3000–4000 PKR'}, {'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'dressSize': 'M', 'maleDressStyle': 'Waistcoats', 'dressColors': ['Black'], 'dressType': 'Stitched dress', 'dressPrice': '5000 PKR'}, {'type': 'Shoes', 'preferredStyle': ['Handmade & Crafted'], 'shoePrice': '5000–10,000 PKR', 'shoeStyle': 'Formal shoes', 'shoeColor': 'Black', 'shoeSize': '42'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': '5', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2026-01-01 07:35:38.839000+00:00
1,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '12,000–15,000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-01-01 07:36:14.088000+00:00
2,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Other'], 'ageGroup': '25–35', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted', 'Handmade & Crafted'], 'edibleQuantity': 6, 'flavours': {'Popcorns': 'Spicy', 'Snacks': 'Barbecue', 'Cake': 'Vanilla', 'Cupcakes': 'Chocolate', 'Jellies': 'Orange', 'Marshmellows': 'Classic Vanilla'}, 'foodItems': ['Marshmellows', 'Jellies', 'Cake', 'Cupcakes', 'Snacks', 'Popcorns'], 'ediblePrice': '6000–7000 PKR'}, {'type': 'Clothing', 'perfumeScent': 'Spicy', 'dressPieces': 'Two-piece', 'dressColors': ['Yellow'], 'perfumePrice': '10,000–12,000 PKR', 'preferredStyle': ['Handmade & Crafted', 'Quirky & Unique'], 'dressPrice': '5000–8000 PKR', 'dressType': 'Unstitched dress'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 2, 'occasion': ['Thank you gift'], 'ageGroup': '16–20', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Silver', 'quantity': 1, 'jewelryStyle': 'Chokr', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '5', 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': ''}",2026-03-14 00:11:28.659000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': '25–35', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Funny & Lighthearted'], 'jewelryColor': 'Silver', 'quantity': 1, 'jewelryStyle': 'Necklace', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': '5', 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-02-27 05:21:21.271000+00:00
1,"[{'gender': 'Male', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Get well soon'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': ''}",2026-04-05 22:33:23.167000+00:00
1,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Anniversary'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'dressSize': 'S', 'maleDressStyle': 'Shalwar kameez', 'dressColors': ['Black'], 'dressType': 'Stitched dress', 'dressPrice': '8000–10,000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '4', 'experiencePreference': '4', 'handmadePreference': '4', 'budgetFlexibility': '3', 'stylePreference': '4', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 21:28:26.819000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '25–35', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'quantity': 1, 'jewelryStyle': 'Earrings', 'jewelryPrice': 'More than 5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:21:28.883000+00:00
1,"[{'gender': 'Male', 'knownDuration': '', 'id': 1, 'kidToyTypes': ['Outdoor/ Sports'], 'kidDislikes': ['Other'], 'occasion': ['Thank you gift'], 'ageGroup': '6–9', 'gifts': [{'type': 'Edible Stuff', 'edibleQuantity': 1, 'flavours': {'Marshmellows': 'Strawberry'}, 'foodItems': ['Marshmellows'], 'ediblePrice': '5000–6000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Kid'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 22:30:50.035000+00:00
1,"[{'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Funny & Lighthearted'], 'dressPieces': 'Two-piece', 'dressColors': ['White'], 'dressType': 'Unstitched dress', 'dressPrice': '10,000–15,000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:28:41.016000+00:00
1,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Black', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Card wallets'}, {'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Acrylic box,"{'personality': '2', 'experiencePreference': '5', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2025-12-24 17:11:14.851000+00:00
4,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Anniversary', 'Wedding/Engagement gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Sweet', 'perfumePrice': '10,000–12,000 PKR'}, {'type': 'Bag/Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Black', 'walletEngraving': 'No', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Mini wallets'}], 'relationship': 'Spouse', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '5+ year', 'id': 2, 'occasion': ['Graduation'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted'], 'edibleQuantity': 1, 'flavours': {'Chocolates': 'Hazelnut'}, 'foodItems': ['Chocolates'], 'ediblePrice': '6000–7000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '5+ year', 'id': 3, 'occasion': ['Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted'], 'edibleQuantity': 1, 'flavours': {'Snacks': 'Barbecue'}, 'foodItems': ['Snacks'], 'ediblePrice': '3000–4000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '3–5 year', 'id': 4, 'occasion': ['Get well soon'], 'ageGroup': '16–20', 'gifts': [{'type': 'Makeup Products', 'preferredStyle': ['Funny & Lighthearted'], 'makeupPrice': '7000–8000 PKR', 'makeupItem': 'Lip gloss'}, {'type': 'Shoes', 'preferredStyle': ['Quirky & Unique'], 'shoePrice': '5000–10,000 PKR', 'shoeStyle': 'Slippers', 'shoeColor': 'Blue', 'shoeSize': '37'}, {'type': 'Bag/Wallet', 'preferredStyle': ['Funny & Lighthearted'], 'walletColor': 'Red', 'walletEngraving': 'Hj', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Tote bags'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': 'No'}",2026-03-13 21:32:11.002000+00:00
1,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Other'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Sweet', 'perfumePrice': '5000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}]",Basket with net,"{'personality': '2', 'experiencePreference': '4', 'handmadePreference': '4', 'budgetFlexibility': '4', 'stylePreference': '4', 'surpriseReaction': '5', 'connectionImportance': '4', 'noteImportance': '4', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '4', 'uniqueGiftValue': '4', 'practicalOverSentimental': '4'}","{'helpful': 'Yes', 'suggestion': 'Gifts should be prepared from the hearts . Gift is something which is a requirement of almost everyone, i would be delighted to suggest you guys to never compromise on the quality along with the presentation of your gift orders . Everything else is aside and wish you very best of luck in your journey basketeries🙌💐🎁'}",2026-03-14 00:22:24.071000+00:00
10,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '7000–10,000 PKR'}], 'relationship': 'Other', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '5+ year', 'id': 2, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'dressSize': 'M', 'femaleDressStyle': 'Frock', 'dressColors': ['Black'], 'dressType': 'Stitched dress', 'dressPrice': '15,000–20,000 PKR'}], 'relationship': 'Other', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '3–5 year', 'id': 3, 'occasion': ['Holiday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Funny & Lighthearted'], 'shoePrice': '5000–10,000 PKR', 'shoeStyle': 'Heels', 'shoeColor': 'Blue', 'shoeSize': '37'}], 'relationship': 'Other', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 4, 'occasion': ['Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Handmade & Crafted'], 'edibleQuantity': 1, 'flavours': {'Cake': 'Red Velvet'}, 'foodItems': ['Cake'], 'ediblePrice': '3000–4000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 5, 'occasion': ['Other'], 'ageGroup': '20–25', 'gifts': [{'type': 'Bag/Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Black', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Mini wallets'}], 'relationship': 'Other', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 6, 'occasion': ['Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '7000–10,000 PKR'}], 'relationship': 'Other', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 7, 'occasion': ['Graduation'], 'ageGroup': '20–25', 'gifts': [{'type': 'Bag/Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Black', 'walletPrice': '10,000–15,000 PKR', 'walletStyle': 'Handbags'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 8, 'occasion': ['Anniversary'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Quirky & Unique'], 'jewelryColor': 'Gold', 'quantity': 1, 'jewelryStyle': 'Pendant', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '5+ year', 'id': 9, 'occasion': ['Other'], 'ageGroup': '16–20', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Funny & Lighthearted'], 'walletColor': 'Camel brown', 'walletPrice': '6000–8000 PKR', 'walletStyle': 'Travelling wallets'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '5+ year', 'id': 10, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '12,000–15,000 PKR'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 21:44:53.876000+00:00
